Age,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
-0.5419113346545662,1.331911396229498,1.381632882240651,1.296951876807058,1.4645743572199785,1.267087316778607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
-0.5419113346545662,2.4964343415891492,2.5530057626646045,2.612291496639736,2.521587922269978,2.4092159376694284,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
0.9587662074657727,-1.695848261705595,-1.6819577280989169,-1.8034915127985431,-1.8986506224845714,-1.6263051894781388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.82
-0.5419113346545662,0.9548897035383193,1.5167912915203396,1.4378811217891294,1.1762979303881593,0.9625196845410557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
0.9587662074657727,1.0058449715287945,1.0212104574948204,0.8271877268668155,0.7919293612790691,1.0386615926004428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
-0.5419113346545662,1.5648159853014283,1.47173848842711,1.6727631967592507,1.5606664994972494,1.6477968570755486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.08
2.4594437495861117,-1.0902963301185777,-1.0512184847937123,-0.9579160429061081,-1.177959555405025,-0.7887442008248718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,0.5400357933849339,0.435524017282842,0.6392820668907192,0.8399754324177028,0.6579520523035044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,1.5648159853014283,1.5167912915203396,1.3909047067951046,1.2243440015267966,1.5716549490161615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
-0.5419113346545662,1.0951358169007082,1.561844094613566,1.4848575367831542,1.5126204283586158,1.3432292248379973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,0.7263594646424807,0.39047121418961567,0.7332348968787656,0.743883290140432,-0.027325120230988625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
-0.5419113346545662,-0.5497630997468139,-0.7053792164600436,-0.5600789522335158,-0.5570127611360792,-0.5779533623752439,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
0.9587662074657727,-0.43816348071717043,-0.6457432569546523,-0.582104722953912,-0.2650842037709337,-0.5603184766467075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.7
-0.5419113346545662,0.2605502864986203,0.3003656080031564,0.5453292369026693,0.4556068633086127,0.3533844200659498,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
-0.5419113346545662,1.052425889343181,1.1113160636812764,1.2029990468190082,1.1282518592495223,0.9625196845410557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,-0.8829158771738472,-0.7517505429529929,-0.751428785994347,-0.896442412453379,-0.9655747060147023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.03
-0.5419113346545662,-0.29842072727401364,-0.4204792414885075,-0.34722264798379077,-0.16899206149365945,0.12495869588778542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,-0.2052588916452402,-0.4204792414885075,-0.6760575529419619,-0.4092224171868416,-0.6364603847060946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
-0.5419113346545662,-1.5095245904480514,-1.4566937126327721,-1.7095386828104935,-1.8025584802073007,-1.7024470975375292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
-0.5419113346545662,-0.5313253163459439,-0.6006904538614227,-0.7230339679359868,-0.6494527728800238,-0.5603184766467075,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
0.9587662074657727,-2.1616574398494555,-1.9072217435650618,-2.0383735877686644,-2.186927049316391,-2.0070147297750807,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
-0.5419113346545662,1.0990068071575678,1.0662632605880502,1.2029990468190082,1.1282518592495223,1.19094540871922,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
0.9587662074657727,0.2605502864986203,0.12015439563024127,0.16951791695047663,0.21537650761543062,-0.17960893634976594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
0.9587662074657727,-1.1684754006827356,-1.354577787361324,-1.3254782872768442,-1.3328519641470478,-1.2756717809262672,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
0.9587662074657727,0.679778546828094,0.5706824265625309,0.7802113118727906,0.7919293612790691,0.7340939603628913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
-0.5419113346545662,1.8908824100021318,2.0574249286390853,2.1425273466994934,1.8969889974677057,1.7239387651349356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
-0.5419113346545662,1.4716541496726547,-0.8259544693275674,0.921140556854862,0.16733043647679352,-0.40803466052793025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
-0.5419113346545662,-0.2052588916452402,-0.19521522602236271,-0.20629340300171936,-0.2650842037709337,-0.7126022927654816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
0.9587662074657727,-1.6920011937823631,-1.5864344198260674,-1.468990662597467,-1.6237916652761613,-1.5082445871099415,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
-0.5419113346545662,-1.0437154123041912,-0.9160600755140267,-0.8639632129180582,-0.8896831285732059,-0.6364603847060946,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
0.9587662074657727,-2.1150765220350687,-1.9072217435650618,-1.9913971727746396,-2.138880978177754,-2.0831566378344677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
-0.5419113346545662,2.123786999074062,2.2376361410120005,2.2834565916815683,2.329403637715433,2.4092159376694284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
-0.5419113346545662,0.9126831359000243,0.7959464420286756,0.5923056518966943,0.7919293612790691,0.6579520523035044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
-0.5419113346545662,-0.5779062341603306,-0.2402680291155923,-0.3941990629778157,-0.31313027490957085,-0.10346702829037889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.82
-0.5419113346545662,0.16413570902540478,0.22204731339892952,0.5401825918912665,0.267316392063072,0.04224078744788897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.03
-0.5419113346545662,1.1921686427863412,1.2014216698677358,1.0150933868429117,1.1282518592495223,0.7340939603628913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,1.4250732318582715,1.3365800791474214,1.0150933868429117,1.2723900726654336,1.4955130409567714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
-0.5419113346545662,1.6871198344061393,1.5668157816944401,1.8317939697768835,1.915974698461378,1.9803475056451747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.93
-0.5419113346545662,-0.39158256290278703,-0.19521522602236271,-0.3941990629778157,-0.07289991921638865,-0.17960893634976594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
-0.5419113346545662,0.3537121221273904,0.435524017282842,0.4513764069146195,0.4556068633086127,0.2011006039471757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,0.11693654279860055,0.750893638935446,0.7332348968787656,0.2634225787540677,-0.10346702829037889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
-0.5419113346545662,-0.06551613820208338,0.12015439563024127,0.2634707469385231,0.6477911478631578,0.12495869588778542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
6.961476375947129,-0.6925428615012563,-0.6126365634741483,-0.7992662444345557,-0.8479524622651928,-1.120623243470483,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
-0.5419113346545662,-1.4629436726336649,-1.4566937126327721,-1.4746566078403722,-1.5623281245141185,-1.0171699250030362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
0.9587662074657727,-0.3593900840742196,-0.4735225839953004,-0.3208916600324759,-0.46003286075971034,-0.19033201873578545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
-0.5419113346545662,0.30713120431300367,0.16520719872347087,0.357423576926573,0.5036529344472499,-0.10346702829037889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
-0.5419113346545662,-0.6244871519747173,-0.4655320445817371,-0.582104722953912,-0.6974988440186609,-0.4841765685873173,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
